model,seed,video_id,transformation,prob_fake,correct,SO,IoU,saliency_mass,hit_rate,saliency_entropy,faithfulness,faithfulness_blur,faithfulness_zero,faithfulness_mean,ES_cos,explanation_IoU
xception,2024,677_671,brightening_sev1,0.9999992681893666,1.0,0.2460167382966155,0.17233204136168578,0.22646798681642966,0.2551884015307624,15.856193887334662,-7.318106334909814e-07,-7.318106334909814e-07,0.41377828498627284,0.0078542549859469,0.9913762121259264,0.8781250780370864
xception,2024,677_671,brightening_sev2,0.9999388153803219,1.0,0.23948609091807607,0.1654227703283097,0.22470401651335237,0.2580953782749485,15.806860333159982,-6.118461967812931e-05,-6.118461967812931e-05,0.4969656683629598,0.014483063230891324,0.9820961775811803,0.8309479385520843
xception,2024,677_671,brightening_sev3,0.9996798698200104,1.0,0.23159189573276137,0.1573191241863638,0.22175505507498022,0.25783779805710916,15.76038864948906,-0.0003201301799895,-0.0003201301799895,0.5631843321798503,0.03407659800106322,0.96469790127568,0.7652296024375831
xception,2024,677_671,clean,0.9999999948019205,1.0,0.2532589671580463,0.18020326742063764,0.22403110844659213,0.24013835737415362,16.00529628028791,-5.198079486225927e-09,-5.198079486225927e-09,0.29826360470803126,0.0064186273948177,,
xception,2024,677_671,darkening_sev1,0.999999997227691,1.0,0.2560039882478744,0.1831891962013597,0.22558544183087542,0.24013835737415362,16.008107752564165,-2.772309059320494e-09,-2.772309059320494e-09,0.2495111348664002,0.007311920677348675,0.9992770756160068,0.9649503249272398
xception,2024,677_671,darkening_sev2,0.9999999993069227,1.0,0.25912724491007066,0.18663025134023148,0.22784276971250061,0.24013835737415362,16.00151609402388,-6.930772648301235e-10,-6.930772648301235e-10,0.2607367242504681,0.007963153926509176,0.9978196597282961,0.9385810215113106
xception,2024,677_671,darkening_sev3,0.9999999982673069,1.0,0.26194812034059595,0.18979423753909114,0.23284765309830288,0.24330291433617893,15.956673091497358,-1.7326931620753088e-09,-1.7326931620753088e-09,0.30097243095829546,0.0186054204289864,0.9945621701736064,0.9046279906741992
xception,2024,677_671,jpeg_sev1,0.9999999361974126,1.0,0.25270591161701855,0.17962564388237517,0.22663500379944018,0.24330291433617893,15.94480334277149,-6.380258744907689e-08,-6.380258744907689e-08,0.3651626529070623,0.009061876391623975,0.998694102431592,0.9580462069698632
xception,2024,677_671,jpeg_sev2,0.9961215134908565,1.0,0.2407655316734702,0.1670449746296621,0.22879523806432855,0.22508831321754483,15.70939952098239,-0.0038784865091434,-0.0038784865091434,0.5852256763304541,0.0709680674736345,0.9781406077661683,0.85308189498953
xception,2024,677_671,jpeg_sev3,0.05903791257829068,0.012400647630261925,0.06353756914522403,0.03298424900648252,0.04918681010725985,0.052509567265233974,16.870023575115457,0.03190036277603402,0.03190036277603402,0.05713997772982303,0.050963281493887944,0.21307448881743282,0.05807560517649717
xception,2024,677_671,resize_sev1,0.9999999760888344,1.0,0.2521769801076034,0.1790105002466581,0.22333385519596302,0.24013835737415362,15.99966347550939,-2.3911165636639262e-08,-2.3911165636639262e-08,0.355712996382888,0.0100212490927972,0.9995270321774519,0.9700380648478735
xception,2024,677_671,resize_sev2,0.9999995668267095,1.0,0.2502197225938947,0.17689758451244214,0.22100933988060434,0.23723138062996757,16.01308903618353,-4.331732905187387e-07,-4.331732905187387e-07,0.3840345627923537,0.0136066572759864,0.9986378384101458,0.9472745871815558
xception,2024,677_671,resize_sev3,0.9999288056097312,1.0,0.25270567370845765,0.17964101306466257,0.228745556585363,0.24330291433617895,15.880018955755135,-7.11943902687029e-05,-7.11943902687029e-05,0.6024648669480943,0.04772133556404877,0.9955298079103093,0.9274098441936212
xception,2024,683_607,brightening_sev1,0.967884116430293,0.9649122807017544,0.40651441195666493,0.26325384630507365,0.40454850390111097,0.4649122807017544,15.557930501929501,-0.021840406402030475,-0.021840406402030475,0.6294242783220845,0.063782732018776,0.9885786123654723,0.9113936281301764
xception,2024,683_607,brightening_sev2,0.9391559066839124,0.9364035087719298,0.3747798950819765,0.23810019551678085,0.37847349267906305,0.4364035087719298,15.542190732663137,-0.013374195581203924,-0.013374195581203924,0.6766471739219126,0.10668918298835157,0.9493697287694842,0.8428930126978511
xception,2024,683_607,brightening_sev3,0.8048153464516968,0.8804824561403508,0.33130056501974603,0.20076481755815465,0.3474171154257461,0.4605263157894737,15.36668024355905,-0.1130572645598205,-0.1130572645598205,0.6469141635216625,0.38560113254546496,0.8530111646726479,0.6540293361849677
xception,2024,683_607,clean,0.9866158084519075,0.9956140350877193,0.4187381427894354,0.2749149070612071,0.41564982594086347,0.48355263157894735,15.614447834198934,-0.011286869154948934,-0.011286869154948934,0.5796219505402341,0.039396854967140224,,
xception,2024,683_607,darkening_sev1,0.9927488469371669,0.9978070175438596,0.41671543188304483,0.2725566478669357,0.41574178688022106,0.4769736842105263,15.597799650409765,-0.0069696441162050565,-0.0069696441162050565,0.5515080876485036,0.045677534320898106,0.9985731997592902,0.9706057108215935
xception,2024,683_607,darkening_sev2,0.9978499913163352,1.0,0.4181142706467023,0.27392895647901055,0.4158887460824614,0.4769736842105263,15.617292114517145,-0.00214989313430951,-0.00214989313430951,0.5090257409600574,0.06374086282755187,0.9968079997445453,0.963276077950557
xception,2024,683_607,darkening_sev3,0.9993831801571345,1.0,0.4186052053803738,0.2744388953720818,0.41642664891281234,0.47368421052631576,15.614926000436148,-0.0006167972296999008,-0.0006167972296999008,0.48391073223268777,0.0818069412520056,0.9959325255169734,0.9549366151119144
xception,2024,683_607,jpeg_sev1,0.9850168316706753,0.9912280701754386,0.4195755651451505,0.27576505290627684,0.4162332061608122,0.48355263157894735,15.614644950941988,-0.012124705308100607,-0.012124705308100607,0.551403336132991,0.03129641057335225,0.9988089274051034,0.9696639860324652
xception,2024,683_607,jpeg_sev2,0.9732527227484082,0.9736842105263158,0.41402337738301875,0.2707525921063642,0.41118503078244534,0.48793859649122806,15.576091006136776,-0.01847858711864733,-0.01847858711864733,0.5160355525838799,0.01982242574817245,0.9918959301082246,0.9398398085182756
xception,2024,683_607,jpeg_sev3,0.16621775577343145,0.08442982456140348,0.23352569631604303,0.13054605753469167,0.17657689385697137,0.35197368421052627,16.765094671333046,-0.01038766716099635,-0.01038766716099635,0.1514206037660873,0.10814560742787033,0.23616420615503772,0.11053483744724407
xception,2024,683_607,resize_sev1,0.986526254041676,0.993421052631579,0.41871158133965475,0.27483695311698575,0.4159343143438924,0.48355263157894735,15.612401240750362,-0.011496533084203253,-0.011496533084203253,0.5920049537447069,0.044182975613103526,0.9996893488862683,0.9853134664351892
xception,2024,683_607,resize_sev2,0.9886419163003825,0.9956140350877193,0.4183755407600633,0.2744666533092875,0.415524685863681,0.48026315789473684,15.614094288725603,-0.009391890969454177,-0.009391890969454177,0.5963703373103942,0.044034122554748624,0.9995780658438492,0.9808217233517191
xception,2024,683_607,resize_sev3,0.9858094728633501,0.993421052631579,0.4185886412636775,0.27457861379092063,0.414809311810788,0.48026315789473684,15.623652968490333,-0.012220683556638247,-0.012220683556638247,0.6176641660338071,0.049066296443669874,0.9983170474110394,0.9668596771709721
xception,2024,876_891,brightening_sev1,0.6697784994921507,0.6808073896681491,0.106581743171423,0.0628905679666061,0.10641887088289828,0.175419089976052,14.298672912465843,-0.0484573542550207,-0.0484573542550207,0.6187414232238391,0.6255433106805804,0.9901449522377059,0.8448613581817817
xception,2024,876_891,brightening_sev2,0.6714906005640944,0.6941070817653096,0.10156298310868772,0.0598220980513886,0.10194462500081236,0.16528395484091685,14.306316586173727,-0.03720207110636298,-0.03720207110636298,0.613433828791282,0.5973981959372793,0.9766075667051191,0.7693972741226227
xception,2024,876_891,brightening_sev3,0.43420895995214004,0.4281132398221006,0.0636853220027053,0.035778890153098125,0.06387629933268522,0.12624016421484774,14.66160004076956,-0.08104245658167113,-0.08104245658167113,0.3946531450993419,0.37358061461139475,0.8850763262344885,0.5981870613887883
xception,2024,876_891,clean,0.6360728292054452,0.6409083133766678,0.10153437106581634,0.05986731058125845,0.10407512529859195,0.16528395484091685,14.325470348600245,-0.03630244593560805,-0.03630244593560805,0.5840891100255151,0.6058124826537878,,
xception,2024,876_891,darkening_sev1,0.6424141380548547,0.6409083133766678,0.1040838458324678,0.0612330136328528,0.10851040386663302,0.1454413274033527,14.348269574739247,-0.03287492472217372,-0.03287492472217372,0.6016697177079282,0.6204023332496713,0.9882284666345539,0.8321998685609284
xception,2024,876_891,darkening_sev2,0.706486711071137,0.7074067738624701,0.10934317647490605,0.06425649226184024,0.11407635345388017,0.16507013342456378,14.387334314103898,0.03453911424803588,0.03453911424803588,0.6615191944224915,0.6786286600777873,0.9641402595879379,0.7267667357449532
xception,2024,876_891,darkening_sev3,0.8530888404401502,0.8670030790283956,0.1152513260388816,0.0675717996015387,0.1217107760634329,0.1547211768730756,14.427011997700554,0.0459361090700789,0.0459361090700789,0.7783420384334254,0.7745174488360771,0.9196807661730646,0.6323401479811877
xception,2024,876_891,jpeg_sev1,0.14624280038073878,0.08232124529592878,0.05941295289222423,0.0334195311582135,0.056841130326353975,0.15707321245295927,14.792999162928437,-0.04376707769915185,-0.04376707769915185,0.14269408826517885,0.14305025717141762,0.6681930150366655,0.3428946406760042
xception,2024,876_891,jpeg_sev2,0.0163001774517409,0.015822784810126576,0.0406943913810313,0.02400032649570065,0.04116576976460393,0.05636332535066708,15.21104803437694,0.00037199237763790003,0.00037199237763790003,0.016050354367443575,0.01598268516740035,0.37142627000788875,0.10903195544356564
xception,2024,876_891,jpeg_sev3,0.00032867878076259997,0.0,0.01606100590674335,0.0082750609459805,0.021497640326156874,0.1081081081081081,15.159117574606944,0.0002610963227235,0.0002610963227235,0.000306060159324575,0.00030041963719435003,0.3373591511004214,0.0818112014618551
xception,2024,876_891,resize_sev1,0.7683076897533779,0.8005046185425932,0.1268345192828555,0.07848399385804924,0.1312154457976772,0.17499144714334586,14.183732626334551,-0.03384692086100573,-0.03384692086100573,0.6322029101547845,0.7103848184773578,0.9405245906910964,0.6668637438653076
xception,2024,876_891,resize_sev2,0.8232126332522509,0.880302771125556,0.12167066867220787,0.0738525537526316,0.12710127550022646,0.1578857338351009,14.345340207224222,-0.04052182518979997,-0.04052182518979997,0.661196606474542,0.7477614201998695,0.9088586610692413,0.6041117407071391
xception,2024,876_891,resize_sev3,0.1820527128753781,0.1621193978788915,0.0502758032542098,0.028863481662554223,0.057297708415290055,0.1268816284639069,14.733153540632149,-0.11975497732908666,-0.11975497732908666,0.10035178178267253,0.12916313069790109,0.5397552092135698,0.25323177202906305
xception,2024,891_876,brightening_sev1,0.9876737948564421,0.9873417721518987,0.19650540614197828,0.13479897281494607,0.19512634255663422,0.23135477249401298,14.61491992964632,-0.0019762038337362998,-0.0019762038337362998,0.7244806984295954,0.4100598606349167,0.997290972679502,0.9585157688933525
xception,2024,891_876,brightening_sev2,0.9833882362073593,0.990506329113924,0.19292758761585305,0.1321944754238952,0.19178161172255745,0.22143345877523093,14.64241056747319,0.005176792899098875,0.005176792899098875,0.7042079172342184,0.28700432578524554,0.9878493288504447,0.9182505355641334
xception,2024,891_876,brightening_sev3,0.9795699548288501,0.9772066370167635,0.19433835589346057,0.13391054296235955,0.1924540180245041,0.22143345877523093,14.644818899364779,-0.0008616558082715499,-0.0008616558082715499,0.6749868855539316,0.1937506134166811,0.9797607253411662,0.8929445987316449
xception,2024,891_876,clean,0.9910823093179844,0.9873417721518987,0.19750615669717148,0.13577440500223298,0.19891224508041894,0.23135477249401298,14.595879515229615,1.2072189378075032e-05,1.2072189378075032e-05,0.6928225343539072,0.5035652116589755,,
xception,2024,891_876,darkening_sev1,0.9923428938537071,0.9936708860759493,0.1995390975751515,0.13755684889836542,0.19984093196320407,0.23135477249401298,14.60576842584065,0.0022501664155259,0.0022501664155259,0.6573726674321985,0.5546827458668522,0.9988441859396676,0.9702683180599782
xception,2024,891_876,darkening_sev2,0.9948004684473121,1.0,0.20410502692348553,0.14067170822516784,0.2026570657514108,0.24084844338008893,14.622121587298809,-0.0021853459807156,-0.0021853459807156,0.604386661324065,0.5857163058664603,0.9949519248407512,0.9426684598932555
xception,2024,891_876,darkening_sev3,0.9978081156543334,1.0,0.2103608920192353,0.14556427864110122,0.20679008137623084,0.24401300034211426,14.642262790001627,-0.002191882459443575,-0.002191882459443575,0.4858322559759974,0.5708076703657528,0.9866797707581523,0.9109452949480248
xception,2024,891_876,jpeg_sev1,0.9687366468256471,0.9873417721518987,0.18396039002927378,0.12361565041267135,0.1850338023073797,0.22143345877523093,14.55460078835365,-0.0070651611271006,-0.0070651611271006,0.7552198820629228,0.5482970182945999,0.9754460967465785,0.8936524868203749
xception,2024,891_876,jpeg_sev2,0.33032142415211324,0.2925932261375299,0.049762619474180175,0.0284858233072326,0.06351306166933775,0.06269243927471771,15.693804169206883,0.02459113090156495,0.02459113090156495,0.3035752104594847,0.2598226230340304,0.30773311375314416,0.16579962165964518
xception,2024,891_876,jpeg_sev3,0.0019551468801044,0.0,0.0006666087082857758,0.00027160300153989975,0.01189849075575785,0.0,15.971427136441433,0.001062753927163025,0.001062753927163025,0.001652782503563,0.0015078155176393,0.04038086939678717,0.002310614692118075
xception,2024,891_876,resize_sev1,0.9906969053866396,0.990506329113924,0.19956046717110887,0.13736274499986326,0.19998208343946577,0.23451932945603832,14.574555360777428,-0.000914689112649575,-0.000914689112649575,0.7064873252772598,0.6225769573244644,0.9986424453946083,0.9654231925117768
xception,2024,891_876,resize_sev2,0.9910095795209057,0.990506329113924,0.1991702940100885,0.13690091376504734,0.19971878290628658,0.23135477249401298,14.567297237277481,-0.0020671426520908497,-0.0020671426520908497,0.69338926650441,0.6559398367164929,0.9971078942668107,0.9527511214352103
xception,2024,891_876,resize_sev3,0.9572393585773413,0.9841772151898733,0.17187368155645522,0.11559665095745132,0.1797257340867772,0.2083475880944235,14.613445053922774,-0.003644672571800875,-0.003644672571800875,0.7239985303280846,0.7080942539870516,0.9374888028118507,0.8254105145408591
efficientnet_b0,2024,033_097,brightening_sev1,0.7224311233149484,0.7547105911330049,0.06331565148555585,0.03672169162971365,0.056582084366941426,0.06364942528735627,9.448303380593877,0.4758065636670177,0.4758065636670177,0.5088872727066602,0.4832691934455061,0.6735365372479427,0.48056067079911186
efficientnet_b0,2024,033_097,brightening_sev2,0.5642488276947513,0.5528940886699507,0.031692817299837577,0.016638628887688824,0.0288486211209086,0.026518883415435103,9.289812172839207,0.3702861040163375,0.3702861040163375,0.3733935515944825,0.3444823995849927,0.48072437248510375,0.3042117978490201
efficientnet_b0,2024,033_097,brightening_sev3,0.4577577376708083,0.38706896551724135,0.018539891621154225,0.009641201156316625,0.013182137259099575,0.0182779146141215,8.955768861970292,0.2803193353866617,0.2803193353866617,0.26597591715311714,0.2514132501466716,0.34483721332236594,0.20290511949813284
efficientnet_b0,2024,033_097,clean,0.9282613097818504,0.9501847290640394,0.11706258647382572,0.07300472947392002,0.10345839273493755,0.14264162561576355,11.745267980615493,0.5261947013775811,0.5261947013775811,0.5389512621006513,0.5840623249317101,,
efficientnet_b0,2024,033_097,darkening_sev1,0.9287684783183515,0.9439347290640394,0.15008672117315253,0.09620887728693048,0.1348663869154987,0.16111453201970444,11.304717933544385,0.6061775028216567,0.6061775028216567,0.5869310464904262,0.6304355080862125,0.8862814653337607,0.7279766515368586
efficientnet_b0,2024,033_097,darkening_sev2,0.9355655995664403,0.9463977832512316,0.18058605820506002,0.1174519298400943,0.17574588163461283,0.22163382594417075,11.082862873118497,0.6606476431126167,0.6606476431126167,0.5950402611285734,0.6688786157654303,0.7953548759786442,0.5934581151418286
efficientnet_b0,2024,033_097,darkening_sev3,0.9654591349272397,0.9838054187192117,0.21038147667980156,0.13523940214894029,0.21701999766680535,0.27182881773399015,11.369650393137206,0.7445176521665506,0.7445176521665506,0.5823668727958621,0.726752434198001,0.6874116642189734,0.47291664107405423
efficientnet_b0,2024,033_097,jpeg_sev1,0.7496475389383256,0.7957204433497537,0.0766001301576098,0.0452922743184171,0.06826652412496667,0.08391830870279142,9.253761026894518,0.4966912187463426,0.4966912187463426,0.509376365425446,0.5068798160568405,0.6027833677488401,0.4243584693195786
efficientnet_b0,2024,033_097,jpeg_sev2,0.25257652974004363,0.1930110837438423,0.0149660323144959,0.00758085678128855,0.0112954953315472,0.009092775041050875,5.861673581365294,0.1547753313683293,0.1547753313683293,0.15668474047115477,0.1342557182134616,0.18822583715007124,0.11311475055129286
efficientnet_b0,2024,033_097,jpeg_sev3,0.024783014789462248,0.0,0.0,0.0,0.0,0.0,4.258925900876228,0.00811962275894695,0.00811962275894695,0.00782177930541085,0.005334942874189675,0.08167568830387262,0.0288150426030283
efficientnet_b0,2024,033_097,resize_sev1,0.9827973450768024,0.9987684729064039,0.1640513908015971,0.10063848375093998,0.15917836519835613,0.17531814449917896,11.905633109250092,0.32405270144029114,0.32405270144029114,0.5682139844071921,0.706037790434909,0.7657882525880934,0.5563008967239482
efficientnet_b0,2024,033_097,resize_sev2,0.9687194900119246,0.9975369458128079,0.16706564463134674,0.0993716913268419,0.16355461051400091,0.17028940886699506,11.926573857092505,0.29588353527389266,0.29588353527389266,0.5824678571771648,0.6403201813899932,0.7123549694487127,0.5005875692030229
efficientnet_b0,2024,033_097,resize_sev3,0.8912094773385177,1.0,0.25319992506830197,0.17030412649326462,0.24344151453703816,0.2791050903119868,11.403635753815985,0.028509114228482527,0.028509114228482527,0.23045026620510461,0.22653398743000225,0.43785914597127107,0.2488077632133358
efficientnet_b0,2024,097_033,brightening_sev1,0.9819227823446244,0.9950738916256158,0.1807333258746477,0.12103090509637637,0.1615154445183461,0.22882799671592774,12.504849621462705,0.3979183223408766,0.3979183223408766,0.46742323782975126,0.5934516607199629,0.9212688007397538,0.6771582689163839
efficientnet_b0,2024,097_033,brightening_sev2,0.9556106600598454,0.9839901477832512,0.15436269518628726,0.09889422084836796,0.14461088643277636,0.18497536945812804,12.019586921061201,0.46982650096962675,0.46982650096962675,0.5050852017341672,0.6196498685422,0.7944767504093679,0.5157188955619445
efficientnet_b0,2024,097_033,brightening_sev3,0.9273180570031327,0.9741379310344828,0.14679654267641054,0.09297085680038765,0.1420689873654898,0.18535509031198683,11.745633129592015,0.5171471175730225,0.5171471175730225,0.5417163854158582,0.6527434568913513,0.6971164566939705,0.4274219584876731
efficientnet_b0,2024,097_033,clean,0.9954506567711461,0.9987684729064039,0.20643396898129218,0.14262137064989716,0.17878951422215783,0.27978243021346466,12.605973063490076,0.2232944761338675,0.2232944761338675,0.340113278065253,0.3599934229339654,,
efficientnet_b0,2024,097_033,darkening_sev1,0.9978103550545541,1.0,0.2177844824789797,0.1533235606014817,0.1932538937007734,0.29635673234811166,12.49244717344862,0.20208657908992,0.20208657908992,0.4159758059106069,0.29007154925605344,0.9757500756771296,0.7959020904262338
efficientnet_b0,2024,097_033,darkening_sev2,0.9987178098061696,1.0,0.22358650650952266,0.15850112423528157,0.20616229998231902,0.30298645320197043,12.331780128203002,0.24864368472486875,0.24864368472486875,0.459158118861943,0.25740113683008203,0.9430123134493531,0.7096294887078769
efficientnet_b0,2024,097_033,darkening_sev3,0.9995702716205361,1.0,0.21771791627099,0.15161342767467362,0.20803786486823017,0.3141625615763547,12.168326560822614,0.46335295322718184,0.46335295322718184,0.5877556353981785,0.38167168449500366,0.9127340017478422,0.6563453416083629
efficientnet_b0,2024,097_033,jpeg_sev1,0.9421396876515573,0.9839901477832512,0.15596245644643622,0.10156593913164232,0.1383991650178623,0.190938013136289,12.018100210598536,0.5426968971594079,0.5426968971594079,0.5645719905455999,0.6779851634071281,0.7319639535707413,0.46443576417424504
efficientnet_b0,2024,097_033,jpeg_sev2,0.20461588646398088,0.12216748768472903,0.01096703967163025,0.005322398015525625,0.008450251989500699,0.00123152709359605,5.163445410440708,0.08357044107525377,0.08357044107525377,0.09890530866099892,0.09472009325373265,0.0476455171428114,0.0291338758490524
efficientnet_b0,2024,097_033,jpeg_sev3,0.00276653037148425,0.0,0.0003896259941499388,0.000166088223436535,3.2767362850831995e-05,0.0,6.034809149309919,-0.0005075885006745251,-0.0005075885006745251,0.0005134143674878,0.00043465496955625,0.007694271240305851,0.002511754997264525
efficientnet_b0,2024,097_033,resize_sev1,0.9999117277305701,1.0,0.20197166653995346,0.13674144788228676,0.18146413987058357,0.3182368637110016,12.45291894888643,0.026633513261898875,0.026633513261898875,0.3525673193205606,0.26479661848047387,0.9251000635767986,0.6398637878550653
efficientnet_b0,2024,097_033,resize_sev2,0.9950709837851266,0.9987684729064039,0.16970080711949453,0.10864787386245953,0.14182646123905118,0.18630952380952376,12.811081302665137,0.19980818866912656,0.19980818866912656,0.4663606885641703,0.5011367304465077,0.8668739899648138,0.5824822167414105
efficientnet_b0,2024,097_033,resize_sev3,0.8080967664938843,0.9652401477832512,0.1997703762132032,0.13789632673066063,0.17101063094386426,0.28394909688013137,12.364388490985768,-0.022087459258386427,-0.022087459258386427,0.21340997091889047,0.211176127518339,0.814964150313718,0.5308866391621726
efficientnet_b0,2024,360_437,brightening_sev1,0.8930272744256622,0.942226527364561,0.0673264238875942,0.03534931810858238,0.06719259650779087,0.06448488203141213,16.37568969376185,0.44284351762526636,0.44284351762526636,0.5204474734802622,0.6169793093378276,0.8058352223428152,0.5057385964307622
efficientnet_b0,2024,360_437,brightening_sev2,0.7700660683453633,0.8058188611360964,0.007014068072793575,0.0030307862537501,0.01201083804944185,0.005933024285615425,15.927051193696162,0.6345111353224308,0.6345111353224308,0.7043470206272953,0.6873098999754895,0.5717175693982166,0.3299118050658325
efficientnet_b0,2024,360_437,brightening_sev3,0.1551419815989577,0.09409811111879883,0.0004526659468042114,0.00019332671073362474,0.00076173168907095,0.0,15.26815443735737,0.14822739130087548,0.14822739130087548,0.15124916165760713,0.1510908557512438,0.4163212443857849,0.23421108138224614
efficientnet_b0,2024,360_437,clean,0.9338302485508725,0.9522936414585208,0.15591680524518772,0.08707278580732825,0.15200746575520502,0.19729467930533445,16.24935924638178,0.2899870558497413,0.2899870558497413,0.4034661337284732,0.5255585924117218,,
efficientnet_b0,2024,360_437,darkening_sev1,0.9559615358961855,0.970092714315367,0.23567478278857282,0.13475789790499748,0.22640706029857682,0.2870165363592333,16.11243760862095,0.1163263904483468,0.1163263904483468,0.2771357770705575,0.3594672206722397,0.8734827284970146,0.6023016792668537
efficientnet_b0,2024,360_437,darkening_sev2,0.9542064089440173,0.9811803777762402,0.24921921463806374,0.14005431323454876,0.23829633595641586,0.27220992181554,15.882812923587647,0.0840898047499748,0.0840898047499748,0.32380773923048733,0.34507891578259864,0.7416685504839671,0.4357632626044179
efficientnet_b0,2024,360_437,darkening_sev3,0.5453543181366879,0.5154293226319795,0.08042652999775331,0.04482842326750953,0.0805139031187757,0.09468622431329132,14.143688237222513,0.19767155449515633,0.19767155449515633,0.3642684674372234,0.3699936547579634,0.4820149508572191,0.2634756075147465
efficientnet_b0,2024,360_437,jpeg_sev1,0.6000613024644387,0.6155815401646716,0.04033665817276508,0.0214195323179477,0.04043979477590407,0.03613436656749462,15.623795896139654,0.4619949571382704,0.4619949571382704,0.48048139059327,0.5155512553515877,0.6645935692014906,0.38943552507369206
efficientnet_b0,2024,360_437,jpeg_sev2,0.030947912209527847,0.0,0.0008578347909257023,0.0003643206654380946,0.0005910093207424138,0.0,15.009229680720328,0.0302046732626075,0.0302046732626075,0.02925024852290245,0.030264376996516927,0.438268244725891,0.2672730420716919
efficientnet_b0,2024,360_437,jpeg_sev3,0.049156391670950206,0.009409811111879825,0.000639227499612225,0.00027274195043740403,0.0005281264752910655,0.0,14.8277360714489,0.04319694922689407,0.04319694922689407,0.0474766386300368,0.04739839576368665,0.4155644242268177,0.2451988781541075
efficientnet_b0,2024,360_437,resize_sev1,0.903036611401473,0.9240642081228811,0.13355770628862246,0.07417563408989775,0.13185390270487773,0.18710648308309685,16.188880437188995,0.29489165758880653,0.29489165758880653,0.4064017539825197,0.5207667703242105,0.9406193145373192,0.701772049772442
efficientnet_b0,2024,360_437,resize_sev2,0.886401623549333,0.9146543970110012,0.12597664035986225,0.06905471514105879,0.1236336952478442,0.15306510759011965,16.26235923217439,0.24901272531649454,0.24901272531649454,0.39026773946808035,0.5021047392176043,0.8841748764993421,0.59853975496802
efficientnet_b0,2024,360_437,resize_sev3,0.7388650314512653,0.7829170414446828,0.08533592132539,0.045944535500629026,0.08133696709308168,0.11632533038123567,15.975303500661848,0.3171347356254143,0.3171347356254143,0.3173965419175161,0.37741656741932844,0.6679971575172241,0.3732044677156585
efficientnet_b0,2024,435_456,brightening_sev1,0.7037632480063463,0.7615684431667404,0.052270133781234754,0.02694947440034145,0.045016550655081276,0.0383679787704555,11.583978158177553,0.531925471014787,0.531925471014787,0.5947110989576649,0.5683316028299464,0.8715106480348576,0.6766252438460765
efficientnet_b0,2024,435_456,brightening_sev2,0.6913718364704613,0.7393714064573198,0.04046412335767038,0.02056537550215845,0.03533420726363708,0.032977664750110526,11.362048339192608,0.5134783668943964,0.5134783668943964,0.5658145060371916,0.5423734199770809,0.7659267647293321,0.5637431612817704
efficientnet_b0,2024,435_456,brightening_sev3,0.6990430026759668,0.7615684431667404,0.048188624707514074,0.024443530841360726,0.04482221976428988,0.03133292790800525,10.377989480106349,0.42936786749198574,0.42936786749198574,0.5240126236378816,0.49052672070859615,0.6438870244929258,0.4633739276439155
efficientnet_b0,2024,435_456,clean,0.8011700307958082,0.8698170057496682,0.0675753329516304,0.03928125812748335,0.05782954776322005,0.047959973463069426,12.279988072183162,0.5626284874828482,0.5626284874828482,0.6460893988721734,0.6122827795397604,,
efficientnet_b0,2024,435_456,darkening_sev1,0.8366338005365832,0.8857115214506854,0.08319417574098467,0.04912474314849295,0.0735997185740566,0.05919670499778855,12.49631281300542,0.6264684760060617,0.6264684760060617,0.6817134887044694,0.6618100091714176,0.9229992268103435,0.749231698855484
efficientnet_b0,2024,435_456,darkening_sev2,0.8064032959740306,0.8539224900486511,0.08700547825286407,0.0520811569171974,0.07965207868928648,0.06924480318443163,12.039865725839734,0.671020647801425,0.671020647801425,0.6814710092083955,0.6694489558702598,0.8342114007740685,0.6150398750898862
efficientnet_b0,2024,435_456,darkening_sev3,0.5998335364125349,0.6533198805838125,0.06236942196537705,0.034941532525737375,0.06043504176076815,0.048416076957098604,8.457538265706901,0.49140707773636827,0.49140707773636827,0.4679127226451032,0.48452877980989834,0.5373277177629879,0.3778616552080651
efficientnet_b0,2024,435_456,jpeg_sev1,0.17519131650949377,0.11920886775762932,0.00605894995549115,0.001882023114063775,0.00191893061587165,0.0,5.2233131669333215,0.1070440456074321,0.1070440456074321,0.12497102327161047,0.12235449462127741,0.23143377134703477,0.15517209529511877
efficientnet_b0,2024,435_456,jpeg_sev2,0.001548264256201525,0.0,0.0,0.0,0.0,0.0,1.8542491284580898,0.000147619064230275,0.000147619064230275,0.0001358624506202,0.0001477977135098,0.05251914872312542,0.04986194723896255
efficientnet_b0,2024,435_456,jpeg_sev3,3.833827727270192e-05,0.0,0.000103059711804675,6.0178463032075e-05,2.240342487873829e-06,0.0,2.0597572276835843,2.012627900349416e-06,2.012627900349416e-06,2.0835232105707835e-06,2.83627791331557e-06,0.04396104436321685,0.0442153908951679
efficientnet_b0,2024,435_456,resize_sev1,0.9629980599221825,0.9901315789473684,0.13573088948947315,0.08843204019065687,0.11595220571596437,0.13081877487837237,13.401073675709771,0.2639051967754912,0.2639051967754912,0.6177683831530414,0.516275044402992,0.7464766843224324,0.4966046535525454
efficientnet_b0,2024,435_456,resize_sev2,0.7854577981397114,0.7944631800088457,0.11139706081208642,0.06691388218197575,0.10374982017653762,0.12689352056612116,12.49645427676072,0.19414219092564303,0.19414219092564303,0.6081842312708563,0.5080397376223031,0.7017248930585738,0.47324378876673423
