model,seed,category,video_id,ground_truth,transformation,transformation_family,severity,prob_fake,pred_fake,correct,SO,SO@10,SO@20,SO@30,IoU,IoU@10,IoU@20,IoU@30,saliency_mass,hit_rate,saliency_entropy,faithfulness,faithfulness_blur,faithfulness_zero,faithfulness_mean,ES_cos,explanation_IoU,explanation_IoU@10,explanation_IoU@20,explanation_IoU@30,prediction_preserved,n_valid_frames,n_failed_frames
xception,2024,Deepfakes,876_891,1,jpeg_sev2,jpeg,2,0.06078305581606304,0.06329113924050633,0.06329113924050633,0.06433173969149175,0.06462188951959462,0.06433173969149175,0.05655667745991154,0.04618384677017586,0.02388540348701056,0.04618384677017586,0.0500492789428505,0.07516317472753396,0.06329113924050633,15.123621083513092,-0.002608400074401515,-0.002608400074401515,0.05991559022638131,0.059664322015779786,0.4013394256376538,0.14715097954218687,0.09647839075218861,0.14715097954218687,0.22895561921080046,0.4050632911392405,79,0
xception,2024,Deepfakes,876_891,1,jpeg_sev3,jpeg,3,0.0003925279156588807,0.0,0.0,0.0005491769908855861,0.00016026685232988102,0.0005491769908855861,0.001265919073573571,0.00023490518309066724,4.2683891887912656e-05,0.00023490518309066724,0.0006778424376063911,0.011866584271220155,0.0,15.156824208513092,0.0003038202154083513,0.0003038202154083513,0.00036403462708435656,0.0003556070436319296,0.3221037950958772,0.07786532357784284,0.03771021078086217,0.07786532357784284,0.16224385948402031,0.34177215189873417,79,0
xception,2024,Deepfakes,876_891,1,resize_sev1,resize,1,0.779477183530225,0.810126582278481,0.810126582278481,0.17139560682291,0.20598680968413816,0.17139560682291,0.1396024751947997,0.11352586977995166,0.07637636685605433,0.11352586977995166,0.11290777963062272,0.18026091137462302,0.24050632911392406,14.14368758624113,-0.03221980920886689,-0.03221980920886689,0.6433598035460196,0.7193686036950072,0.9433435444100211,0.6809766285666642,0.7195786171546097,0.6809766285666642,0.6860854540032485,0.8227848101265823,79,0
xception,2024,Deepfakes,876_891,1,resize_sev2,resize,2,0.8317341810163064,0.8860759493670886,0.8860759493670886,0.16633842972162202,0.20672927029806074,0.16633842972162202,0.13552806339182982,0.10817390353088917,0.07717002129323397,0.10817390353088917,0.10767416271596673,0.1740240381198041,0.25316455696202533,14.299880003627342,-0.03857257042693184,-0.03857257042693184,0.6662820354958737,0.7515922014224284,0.9130640741594672,0.6195619040406446,0.6373155079182062,0.6195619040406446,0.6334695207996511,0.7721518987341772,79,0
xception,2024,Deepfakes,876_891,1,resize_sev3,resize,3,0.22075067904978232,0.20253164556962025,0.20253164556962025,0.06892539850318276,0.07228280672131561,0.06892539850318276,0.06666323068073275,0.0473544688577638,0.026334732116549717,0.0473544688577638,0.0554736530273745,0.08478915120712935,0.08860759493670886,14.668689293197438,-0.11473188140205563,-0.11473188140205563,0.1367147728724146,0.16612555076592142,0.5614465399078119,0.2832443922303406,0.1788357200119391,0.2832443922303406,0.37463751799211403,0.5443037974683544,79,0
xception,2024,Deepfakes,891_876,1,brightening_sev1,brightening,1,0.9969905630962269,1.0,1.0,0.2666916643154159,0.30605020911070613,0.2666916643154159,0.2132131485639216,0.2114587770682005,0.13560344456372428,0.2114587770682005,0.20103279122734616,0.26258631601627874,0.3108108108108108,14.597680697569976,-0.003009436903773116,-0.003009436903773116,0.7306926480016193,0.4132936369325664,0.9976040207051046,0.9614192002084997,0.9560131177445564,0.9614192002084997,0.945766158002819,1.0,74,0
xception,2024,Deepfakes,891_876,1,brightening_sev2,brightening,2,0.9924571586621774,1.0,1.0,0.25992349522743446,0.2941184748365315,0.25992349522743446,0.20978780741101455,0.2060399208593601,0.13013839275464656,0.2060399208593601,0.19789324680476483,0.2567764175792218,0.2972972972972973,14.625737241796545,0.005339535809046529,0.005339535809046529,0.7094288616869096,0.2880299351857723,0.9884218971800717,0.9237594731997408,0.9111290423099334,0.9237594731997408,0.9053367854178918,1.0,74,0
xception,2024,Deepfakes,891_876,1,brightening_sev3,brightening,3,0.9883762122811498,0.9864864864864865,0.9864864864864865,0.2597903021892787,0.29437753818166856,0.2597903021892787,0.20892451081449798,0.20698936164561738,0.1303442760999965,0.20698936164561738,0.19853928361909104,0.2560775866216006,0.2972972972972973,14.628357036693677,0.0002296108853172785,0.0002296108853172785,0.6796770648074311,0.19325690233224144,0.9810785388443651,0.8994014692869188,0.8747893132701426,0.8994014692869188,0.8865334321831747,0.9864864864864865,74,0
xception,2024,Deepfakes,891_876,1,clean,clean,0,0.9990693322710089,1.0,1.0,0.26829579894900424,0.30604558793941766,0.26829579894900424,0.21614481002668512,0.21316305685797016,0.13559621415783885,0.21316305685797016,0.2052568741876617,0.26802366960762225,0.3108108108108108,14.579206969286945,-0.0009306677289911126,-0.0009306677289911126,0.6977673562595973,0.506753524815714,,,,,,,74,0
xception,2024,Deepfakes,891_876,1,darkening_sev1,darkening,1,0.9992772324665172,1.0,1.0,0.26928382808631784,0.3067630317370303,0.26928382808631784,0.2165501536117849,0.21449091313634563,0.1360701462206619,0.21449091313634563,0.20587538965954724,0.2681564753382144,0.3108108108108108,14.589795086834881,-0.0007227675334827266,-0.0007227675334827266,0.6621855932313043,0.558594893362071,0.999374883179664,0.9734679867454634,0.9660323961693491,0.9734679867454634,0.9683728945509135,1.0,74,0
xception,2024,Deepfakes,891_876,1,darkening_sev2,darkening,2,0.9992842642036645,1.0,1.0,0.26995357125367436,0.30764556017198447,0.26995357125367436,0.21729184978355934,0.21532675771133847,0.13664273656626075,0.21532675771133847,0.20699225447173894,0.2673206143249918,0.3108108108108108,14.609251524951008,-0.0007157357963355759,-0.0007157357963355759,0.6055937107350375,0.5873026996850967,0.9979433237172565,0.9500596932648014,0.9410201130522046,0.9500596932648014,0.9424261888234632,1.0,74,0
xception,2024,Deepfakes,891_876,1,darkening_sev3,darkening,3,0.9995684003507769,1.0,1.0,0.2700069627003256,0.3077333944120243,0.2700069627003256,0.21760734709057022,0.21529120875354935,0.13669503298396038,0.21529120875354935,0.20746668623803227,0.26536614671298564,0.3108108108108108,14.640778270927635,-0.00043159964922311837,-0.00043159964922311837,0.4835310594455616,0.5701195114367718,0.9955745012462316,0.922074602692616,0.9095624682066916,0.922074602692616,0.9158919540284172,1.0,74,0
xception,2024,Deepfakes,891_876,1,jpeg_sev1,jpeg,1,0.9795782364703514,1.0,1.0,0.2519998215111345,0.2922996527925488,0.2519998215111345,0.2030131326898557,0.1957800069745001,0.12885747664973526,0.1957800069745001,0.18803987106152356,0.2525738255397496,0.2972972972972973,14.53106639191911,-0.007419023511780252,-0.007419023511780252,0.7635440397504214,0.5538915325887501,0.9789742716046114,0.8994851270368527,0.8837262293072938,0.8994851270368527,0.8804707780129537,1.0,74,0
xception,2024,Deepfakes,891_876,1,jpeg_sev2,jpeg,2,0.3346574866036708,0.2972972972972973,0.2972972972972973,0.06855173642620972,0.08371738448292636,0.06855173642620972,0.060286264298804744,0.04526585444205862,0.034374816695792475,0.04526585444205862,0.048571789959658086,0.08070133299286847,0.08108108108108109,15.68770679267677,0.024314962650572147,0.024314962650572147,0.30757072933271484,0.2632499389614708,0.30067674778754927,0.1599701689309174,0.14361645963801353,0.1599701689309174,0.186667144115182,0.2972972972972973,74,0
xception,2024,Deepfakes,891_876,1,jpeg_sev3,jpeg,3,0.0019401014234627918,0.0,0.0,7.8228347476475e-05,1.2174336498660812e-05,7.8228347476475e-05,0.0005701687405470664,3.818477600002069e-05,4.138901535532432e-06,3.818477600002069e-05,0.00032019001175400644,0.00845750713229499,0.0,15.970526708138955,0.0010545392952563107,0.0010545392952563107,0.001637860603013116,0.0014941700658193324,0.031076506987397057,0.00010878315158535946,0.0,0.00010878315158535946,0.014272576075439624,0.0,74,0
xception,2024,Deepfakes,891_876,1,resize_sev1,resize,1,0.999047731225555,1.0,1.0,0.2692931705142515,0.3066093863227337,0.2692931705142515,0.21661676544600894,0.21441312125374268,0.1359648001840578,0.21441312125374268,0.20592939786815923,0.26912001836031474,0.3108108108108108,14.557824070389206,-0.0009522687744449875,-0.0009522687744449875,0.7127945574151503,0.6277849766853694,0.9989390194145694,0.9680387495878222,0.9549709492821895,0.9680387495878222,0.9646888960522556,1.0,74,0
xception,2024,Deepfakes,891_876,1,resize_sev2,resize,2,0.9994668324251432,1.0,1.0,0.2681072666610616,0.3058027843522033,0.2681072666610616,0.21614046502831719,0.21284948711483706,0.13544446106459804,0.21284948711483706,0.20519569799034643,0.2683376657013,0.3108108108108108,14.548135035746807,-0.0005331675748567255,-0.0005331675748567255,0.7007773242689468,0.6627054085602632,0.9978152770798029,0.9561396346028916,0.9386493695794089,0.9561396346028916,0.952904669726696,1.0,74,0
xception,2024,Deepfakes,891_876,1,resize_sev3,resize,3,0.9712344359707188,1.0,1.0,0.2299446201395075,0.2679097072043179,0.2299446201395075,0.18925717122958716,0.17781253259582083,0.11774613176694895,0.17781253259582083,0.17536940121189368,0.24113495007772726,0.28378378378378377,14.590829050218737,-0.003813503964527201,-0.003813503964527201,0.735572650021798,0.7192274910976758,0.9401718108147703,0.8287781168054912,0.7954386226007172,0.8287781168054912,0.8042477887113787,1.0,74,0
xception,2024,Face2Face,033_097,1,brightening_sev1,brightening,1,0.24938172633216402,0.21666666666666667,0.21666666666666667,0.05899422932968222,0.020765065109109537,0.05899422932968222,0.07495331975385118,0.02904999911830494,0.006581470037489051,0.02904999911830494,0.04644359871664474,0.06461079831955903,0.008333333333333333,12.62331091562907,-0.09511931651504708,-0.09511931651504708,0.20966467470425412,0.19990232470154293,0.8056755295218286,0.5274266063663472,0.41097394519602204,0.5274266063663472,0.563253613970515,0.4583333333333333,120,0
xception,2024,Face2Face,033_097,1,brightening_sev2,brightening,2,0.08967741803207896,0.041666666666666664,0.041666666666666664,0.05256411472946434,0.015161165030921925,0.05256411472946434,0.06664127163751905,0.025319932199001662,0.004539342047092728,0.025319932199001662,0.040456060115522455,0.054963592192457535,0.008333333333333333,12.767669081687927,-0.19399351213263188,-0.19399351213263188,0.06827543679682999,0.061384463333039666,0.7080737509739945,0.4739829263891935,0.3678350252946973,0.4739829263891935,0.5022881116399854,0.2833333333333333,120,0
xception,2024,Face2Face,033_097,1,brightening_sev3,brightening,3,0.0687395884621461,0.016666666666666666,0.016666666666666666,0.04432929182535898,0.010909706372900266,0.04432929182535898,0.05842786573436618,0.021204089121074562,0.003241125578518372,0.021204089121074562,0.035053995781118584,0.05189376498983045,0.0,12.852779324849447,-0.12211071201163574,-0.12211071201163574,0.05061383910457754,0.04385018193667441,0.690632802188573,0.4992440705630914,0.40622774316913457,0.4992440705630914,0.5089702461636584,0.25833333333333336,120,0
xception,2024,Face2Face,033_097,1,clean,clean,0,0.7268124292604625,0.7583333333333333,0.7583333333333333,0.09030744435997301,0.08445735219537781,0.09030744435997301,0.09912200250113477,0.04871695095792621,0.029070122992189116,0.04871695095792621,0.06573730891878149,0.10793625649894653,0.11666666666666667,12.48727830251058,0.13067103302261482,0.13067103302261482,0.6281755140701232,0.6018747729132883,,,,,,,120,0
xception,2024,Face2Face,033_097,1,darkening_sev1,darkening,1,0.7792290846351534,0.8083333333333333,0.8083333333333333,0.112153332804087,0.12322869679920627,0.112153332804087,0.11259601587274934,0.06250422077695497,0.04327110191241916,0.06250422077695497,0.07687533589075116,0.126832868862399,0.15,12.399240509668987,0.11131144655713192,0.11131144655713192,0.6753480465175623,0.6676911564019974,0.9801350552573834,0.8286321491381354,0.7931839452673787,0.8286321491381354,0.8411990985324534,0.9333333333333333,120,0
xception,2024,Face2Face,033_097,1,darkening_sev2,darkening,2,0.8800046047816674,0.8833333333333333,0.8833333333333333,0.17583182294782024,0.1904662753166223,0.17583182294782024,0.1635099454207145,0.1058594819818812,0.0691015811723447,0.1058594819818812,0.12160518225509213,0.18844990370250655,0.25,12.09634772936503,0.05710610323585572,0.05710610323585572,0.75456716150123,0.7583858788964183,0.8589200731832695,0.5986586585612652,0.565138930169682,0.5986586585612652,0.6308502396920209,0.875,120,0
xception,2024,Face2Face,033_097,1,darkening_sev3,darkening,3,0.9778514191508293,0.9833333333333333,0.9833333333333333,0.2570729430949298,0.30360275728543623,0.2570729430949298,0.2214362669539081,0.16382363675233094,0.11399002438397225,0.16382363675233094,0.1756389738755981,0.266199423445138,0.35833333333333334,11.704964264233906,0.042104121375208116,0.042104121375208116,0.8358407355030067,0.8399282286486899,0.6341326501457688,0.38606552576681624,0.3716988654917333,0.38606552576681624,0.40559788729073504,0.775,120,0
xception,2024,Face2Face,033_097,1,jpeg_sev1,jpeg,1,0.2492425725155044,0.18333333333333332,0.18333333333333332,0.042754040853982996,0.009762323087901698,0.042754040853982996,0.06470554295720436,0.02047438903104092,0.002920867202389391,0.02047438903104092,0.039439135521038206,0.062209469009929276,0.0,12.660238925615946,0.07093013870956687,0.07093013870956687,0.2097480410802139,0.20030509166341892,0.7622967619893406,0.5587943255318318,0.4906927287505292,0.5587943255318318,0.569833596314139,0.425,120,0
xception,2024,Face2Face,033_097,1,jpeg_sev2,jpeg,2,0.009439726214623028,0.0,0.0,0.03308912074616419,0.0092863718895925,0.03308912074616419,0.049325496614467085,0.015573276911981617,0.002714180248174513,0.015573276911981617,0.029220831812472228,0.04898885283189174,0.0,12.798788380622863,0.0037754257005265623,0.0037754257005265623,0.007622130298235128,0.007791340663910234,0.6593778729725378,0.4848085919126864,0.39094832585511174,0.4848085919126864,0.5039036125162949,0.24166666666666667,120,0
xception,2024,Face2Face,033_097,1,jpeg_sev3,jpeg,3,0.0011956210724746975,0.0,0.0,0.0357174203431399,0.023203384934647867,0.0357174203431399,0.04143017943807146,0.01703900226138597,0.007040503109760557,0.01703900226138597,0.02435558003560515,0.04526266890572202,0.0,12.938897307713827,0.0008206361804392243,0.0008206361804392243,0.0009259864305021879,0.0009774228182019367,0.6009970840986009,0.2847666298644914,0.19663581106988814,0.2847666298644914,0.3639680649409873,0.24166666666666667,120,0
xception,2024,Face2Face,033_097,1,resize_sev1,resize,1,0.9951372285683949,1.0,1.0,0.27109500469936915,0.3150936763187626,0.27109500469936915,0.2336681603466774,0.17629846012089168,0.11966656236938228,0.17629846012089168,0.1893451835680877,0.27770855410976164,0.375,11.724023755391439,0.032218666747212424,0.032218666747212424,0.8052267011255025,0.800446886010468,0.591620906043852,0.34958826739737775,0.3381857705545173,0.34958826739737775,0.3639915930747252,0.7583333333333333,120,0
xception,2024,Face2Face,033_097,1,resize_sev2,resize,2,0.8876088111506154,0.9083333333333333,0.9083333333333333,0.20991446668748606,0.23759049230564358,0.20991446668748606,0.18654237333065374,0.13265986881148598,0.08907686880968067,0.13265986881148598,0.14471985569501014,0.21803121632040043,0.26666666666666666,12.08996639251709,0.08032304335696003,0.08032304335696003,0.7180297898312953,0.7149047997702535,0.6987550549688771,0.42506043592320886,0.3787701446995161,0.42506043592320886,0.45393047980021684,0.8166666666666667,120,0
xception,2024,Face2Face,033_097,1,resize_sev3,resize,3,0.7905542431088786,0.8166666666666667,0.8166666666666667,0.18064958583922236,0.18978108187236226,0.18064958583922236,0.1686894470707981,0.11380768011903589,0.07170281940612666,0.11380768011903589,0.13042109947288738,0.18335901899170037,0.19166666666666668,12.236540007591248,-0.09420843052988248,-0.09420843052988248,0.4989828540633122,0.5071633704937994,0.7328350072477662,0.47354386121324266,0.4205612581588909,0.47354386121324266,0.4851502992525662,0.775,120,0
xception,2024,Face2Face,097_033,1,brightening_sev1,brightening,1,0.7320900193736442,0.7536945812807881,0.7536945812807881,0.2507293984060235,0.24958928712154713,0.2507293984060235,0.22700020805933568,0.1707475474942542,0.10038256964087147,0.1707475474942542,0.1859970564823003,0.25348866777789375,0.2315270935960591,12.18190124117095,0.047489919284246236,0.047489919284246236,0.6406464795426083,0.6010857347765733,0.9150088199472047,0.7880237212887159,0.7516770389801853,0.7880237212887159,0.8071897231628563,0.9261083743842364,203,0
xception,2024,Face2Face,097_033,1,brightening_sev2,brightening,2,0.586368817536119,0.5911330049261084,0.5911330049261084,0.18762535382804968,0.1759073777872637,0.18762535382804968,0.17720484880289766,0.11856366961288554,0.06740021296788241,0.11856366961288554,0.135997076821039,0.1846916692412424,0.14285714285714285,12.413900657240394,0.06014948718114601,0.06014948718114601,0.5271252252346377,0.49931704225340123,0.7638863723402712,0.6111808315453333,0.5749814791817273,0.6111808315453333,0.6330046954044202,0.7635467980295566,203,0
xception,2024,Face2Face,097_033,1,brightening_sev3,brightening,3,0.31883522715131934,0.2857142857142857,0.2857142857142857,0.12090523306144349,0.09836384186108298,0.12090523306144349,0.11807594141964674,0.06833330346365898,0.035104665915965325,0.06833330346365898,0.08131006142783923,0.10923871760133301,0.04433497536945813,12.792262547121847,0.01261804933184679,0.01261804933184679,0.2932217376247119,0.2763175367073004,0.5111449053147548,0.3685595227859984,0.34267304934970483,0.3685595227859984,0.40057077794183565,0.458128078817734,203,0
xception,2024,Face2Face,097_033,1,clean,clean,0,0.8305921805925034,0.8275862068965517,0.8275862068965517,0.3131397390407832,0.33532219301290994,0.3131397390407832,0.2717658618932725,0.22158231068972764,0.1380117020973833,0.22158231068972764,0.23253194911543262,0.31442405008477853,0.3448275862068966,12.019479169046937,-0.010294735425936377,-0.010294735425936377,0.701908227528091,0.6571428027404576,,,,,,,203,0
xception,2024,Face2Face,097_033,1,darkening_sev1,darkening,1,0.8460509604000225,0.8325123152709359,0.8325123152709359,0.3102573759172331,0.3323097569549088,0.3102573759172331,0.2707716842736252,0.21907231840133387,0.13681885007620853,0.21907231840133387,0.2304356051341678,0.31137632045847063,0.3448275862068966,12.0421681004792,0.000538793950470119,0.000538793950470119,0.6992243202957308,0.6572815524973319,0.9903908473957612,0.9225117125145592,0.9120019119345304,0.9225117125145592,0.9281156085759317,0.9753694581280788,203,0
xception,2024,Face2Face,097_033,1,darkening_sev2,darkening,2,0.9058429217837715,0.916256157635468,0.916256157635468,0.3544093633377616,0.389766029425275,0.3544093633377616,0.3066832594304686,0.2547560838891236,0.16189145089298884,0.2547560838891236,0.2664213770103228,0.35351175085741865,0.43842364532019706,11.980794305284622,0.0224817989008694,0.0224817989008694,0.7372481324047588,0.7087606456305079,0.9539873244203179,0.8380835551160469,0.821435252785571,0.8380835551160469,0.8519512350441959,0.9113300492610837,203,0
xception,2024,Face2Face,097_033,1,darkening_sev3,darkening,3,0.9795357659826138,0.9852216748768473,0.9852216748768473,0.45157749833524113,0.4970577288575596,0.45157749833524113,0.37565014652850753,0.34149379720474876,0.21051212322717422,0.34149379720474876,0.3441094860530614,0.43887452649973774,0.5369458128078818,11.856788231234246,0.0007712316924128206,0.0007712316924128206,0.8016265213278494,0.7627075344434219,0.8443499252146641,0.7079237454438929,0.6924943584564054,0.7079237454438929,0.7258063881056941,0.8423645320197044,203,0
xception,2024,Face2Face,097_033,1,jpeg_sev1,jpeg,1,0.4490431313514205,0.41379310344827586,0.41379310344827586,0.1502462476820437,0.13386317301073464,0.1502462476820437,0.14475687018001487,0.09347367800114839,0.05060207593973531,0.09347367800114839,0.10866233079748785,0.1534659423373308,0.09359605911330049,12.659302354446186,0.081289759296878,0.081289759296878,0.40202843640349445,0.37755186563550397,0.6016163174597142,0.43883031762434793,0.4060014803232009,0.43883031762434793,0.46818285788078984,0.5862068965517241,203,0
xception,2024,Face2Face,097_033,1,jpeg_sev2,jpeg,2,0.014378056813001562,0.0,0.0,0.060299182129476464,0.04756481431830214,0.060299182129476464,0.06237763537383249,0.02986755960188321,0.015041892022688016,0.02986755960188321,0.03798613325703302,0.06287573565280033,0.0,13.112980588903568,0.007836430216494222,0.007836430216494222,0.012616369439631,0.0120546695895781,0.27016583637381864,0.14337373826589758,0.11306900598781176,0.14337373826589758,0.18212580369624473,0.1724137931034483,203,0
xception,2024,Face2Face,097_033,1,jpeg_sev3,jpeg,3,0.00323290980232902,0.0,0.0,0.03469800097843174,0.027561266590708882,0.03469800097843174,0.040479033468036954,0.01688235114862799,0.008663244916376028,0.01688235114862799,0.02411803899652086,0.05281904666840688,0.0,13.175495246361042,0.002460140901290204,0.002460140901290204,0.002567424532943561,0.0025384408082603786,0.24627819892704464,0.0793881600927576,0.05677949856739024,0.0793881600927576,0.125540409886411,0.1724137931034483,203,0
xception,2024,Face2Face,097_033,1,resize_sev1,resize,1,0.9798820762358276,0.9852216748768473,0.9852216748768473,0.4338950118131294,0.4794338712572954,0.4338950118131294,0.3656548810670326,0.3227574544195874,0.2017087723370541,0.3227574544195874,0.3301546431906224,0.41614932194271864,0.5320197044334976,11.925394133393988,0.01130584229169222,0.01130584229169222,0.7774483927186083,0.7827595048148204,0.8723376153624575,0.7164701215472039,0.6904985064912792,0.7164701215472039,0.7347406948295929,0.8423645320197044,203,0
xception,2024,Face2Face,097_033,1,resize_sev2,resize,2,0.8986883274109786,0.896551724137931,0.896551724137931,0.31867141390796894,0.34264457273683874,0.31867141390796894,0.28665367163386507,0.22766163364650005,0.14110352194899436,0.22766163364650005,0.24748496926529476,0.3076415299007719,0.3793103448275862,12.281326890578999,-0.03155657349915927,-0.03155657349915927,0.6330170438950652,0.669335880743459,0.8491450141865604,0.6382819156882762,0.623248558408098,0.6382819156882762,0.6261935003173531,0.8719211822660099,203,0
xception,2024,Face2Face,097_033,1,resize_sev3,resize,3,0.5502568349297264,0.5369458128078818,0.5369458128078818,0.12043056086143095,0.08888810732789415,0.12043056086143095,0.1444115192473207,0.07327143796536266,0.03374377990163543,0.07327143796536266,0.10721356972526035,0.14126187046355232,0.07881773399014778,12.659392380362073,-0.3407453180845882,-0.3407453180845882,0.09105181672009341,0.10085034795252266,0.5485092749534928,0.336239436047669,0.3098945126536379,0.336239436047669,0.35865355543822913,0.6108374384236454,203,0
xception,2024,Face2Face,360_437,1,brightening_sev1,brightening,1,0.9947116258960442,1.0,1.0,0.5441929737529465,0.5844755649428388,0.5441929737529465,0.4626817415958007,0.36751665128000494,0.21555149167242893,0.36751665128000494,0.39553776176591715,0.542555755066329,0.6174496644295302,15.549365920508468,-0.0052874796342529465,-0.0052874796342529465,0.7735390956169806,0.3208505581789368,0.9923905387367806,0.9384215662839853,0.9180657074355345,0.9384215662839853,0.9452979582790055,0.9865771812080537,149,0
xception,2024,Face2Face,360_437,1,brightening_sev2,brightening,2,0.9426907582971074,0.9664429530201343,0.9664429530201343,0.48972598621293556,0.5369412290752852,0.48972598621293556,0.4211324926549809,0.31900515992686007,0.19354644149246444,0.31900515992686007,0.34780823267884736,0.4939128823402322,0.5436241610738255,15.6340960560229,-0.045977139032927085,-0.045977139032927085,0.7141037560849381,0.27497603295483447,0.9514615809959396,0.8227767220075374,0.8120729645138395,0.8227767220075374,0.8291445735559253,0.9664429530201343,149,0
xception,2024,Face2Face,360_437,1,brightening_sev3,brightening,3,0.2040176780506868,0.10067114093959731,0.10067114093959731,0.08364232966552598,0.06386429857596851,0.08364232966552598,0.10061518661986488,0.0417551552428452,0.01961213730492216,0.0417551552428452,0.062077964965940174,0.11896370457933389,0.03355704697986577,17.154988506496352,-0.03351420449755539,-0.03351420449755539,0.1571396380153503,0.12297361772257405,0.16521251315790356,0.05570038102968099,0.039955508597523205,0.05570038102968099,0.10133497078116262,0.10067114093959731,149,0
xception,2024,Face2Face,360_437,1,clean,clean,0,0.9837558257499798,0.9865771812080537,0.9865771812080537,0.5434947801248633,0.5852914057519216,0.5434947801248633,0.45804114608717483,0.36800752273632464,0.21645852529141937,0.36800752273632464,0.39037681668199736,0.5430803462403297,0.6241610738255033,15.536649447959542,-0.01028554221527686,-0.01028554221527686,0.7894265717958044,0.4803265359677724,,,,,,,149,0
xception,2024,Face2Face,360_437,1,darkening_sev1,darkening,1,0.9820952122443475,0.9865771812080537,0.9865771812080537,0.5386203924175436,0.5825558538131342,0.5386203924175436,0.4533662169975275,0.3628690345836041,0.21488521227602128,0.3628690345836041,0.3842976799182958,0.542160902216173,0.6241610738255033,15.519366053126802,-0.008072660373361299,-0.008072660373361299,0.793879790519108,0.6158141311783119,0.9956863003275304,0.944843359141889,0.9288079063794392,0.944843359141889,0.9578955707769927,1.0,149,0
xception,2024,Face2Face,360_437,1,darkening_sev2,darkening,2,0.981749637414945,0.9798657718120806,0.9798657718120806,0.5350770776342567,0.5834451044024066,0.5350770776342567,0.44943544986376965,0.3587815784968283,0.21524190379325617,0.3587815784968283,0.3788894812221195,0.5396327021240608,0.6040268456375839,15.528378966670708,-0.005498667153836078,-0.005498667153836078,0.7780612835648076,0.6456776384089217,0.9878199124273087,0.9041917748665756,0.8760033759978231,0.9041917748665756,0.9297268089337017,0.9932885906040269,149,0
xception,2024,Face2Face,360_437,1,darkening_sev3,darkening,3,0.9932904957524882,0.9932885906040269,0.9932885906040269,0.5410501538958619,0.5936898651259914,0.5410501538958619,0.45703173122105734,0.3636082804619375,0.22012670511065205,0.3636082804619375,0.38721955840249306,0.5424057148462064,0.6241610738255033,15.568849070760228,-0.004850340969610522,-0.004850340969610522,0.7398822795624701,0.5877716431281711,0.9811828602471605,0.887712705546646,0.8564864963987443,0.887712705546646,0.9131362491490822,0.9932885906040269,149,0
xception,2024,Face2Face,360_437,1,jpeg_sev1,jpeg,1,0.9554866986386727,0.9798657718120806,0.9798657718120806,0.5226805207278786,0.5668712151528416,0.5226805207278786,0.44359197279377693,0.34904497547378194,0.20753777065847392,0.34904497547378194,0.3742517008277064,0.5228532739238928,0.5973154362416108,15.549849522993869,-0.03401335203807621,-0.03401335203807621,0.7977371486028869,0.4723589995488424,0.980779197582977,0.8993673064464608,0.8826382162101519,0.8993673064464608,0.9039400780487648,0.9932885906040269,149,0
xception,2024,Face2Face,360_437,1,jpeg_sev2,jpeg,2,0.4605912120900298,0.436241610738255,0.436241610738255,0.24037260400363133,0.25483418689146903,0.24037260400363133,0.22293780717328796,0.14402784573154928,0.08787297597469572,0.14402784573154928,0.16488243085599597,0.25882656530997694,0.28859060402684567,16.462256290768618,-0.1909792869158039,-0.1909792869158039,0.3985806696613838,0.28081881932854874,0.553806515148445,0.3697414676941001,0.36301401592203186,0.3697414676941001,0.3905584280563626,0.436241610738255,149,0
xception,2024,Face2Face,360_437,1,jpeg_sev3,jpeg,3,0.006124828067051836,0.0,0.0,0.06885233844500466,0.0564101526781677,0.06885233844500466,0.07474043816592486,0.03134441411853835,0.016020861201876232,0.03134441411853835,0.04255427509095749,0.07776532243389145,0.12751677852348994,17.09871030973908,0.0033574111132855487,0.0033574111132855487,0.005912254052662685,0.005118999182668094,0.03703561116364234,0.002723467151282813,0.001031264853115012,0.002723467151282813,0.020363749695185226,0.013422818791946308,149,0
xception,2024,Face2Face,360_437,1,resize_sev1,resize,1,0.9668550797356855,0.9731543624161074,0.9731543624161074,0.5383308296282212,0.5810895075352878,0.5383308296282212,0.4543030019443483,0.36250284317195847,0.21410012856524602,0.36250284317195847,0.38562745506576024,0.5369874063984962,0.6308724832214765,15.551675367675372,-0.02060384568352025,-0.02060384568352025,0.7831928140590055,0.5658743469069568,0.9945693683371605,0.9505421127039857,0.9422022294910212,0.9505421127039857,0.9535424138045677,0.9865771812080537,149,0
xception,2024,Face2Face,360_437,1,resize_sev2,resize,2,0.9615314430838463,0.9731543624161074,0.9731543624161074,0.5345988985431817,0.5786631779205881,0.5345988985431817,0.45174542774320087,0.3589790377332361,0.21284198195402168,0.3589790377332361,0.3825399972751377,0.5325731451190715,0.6241610738255033,15.568517454518568,-0.02556707276243889,-0.02556707276243889,0.7710422251573545,0.592682260338642,0.9900973851102863,0.9204930263662245,0.9083550411713511,0.9204930263662245,0.9250991910077269,0.9865771812080537,149,0
